edad	trabajo	estciv	educacion	mora	balance	vivienda	prestamo	contacto	dia	mes	duracion	campana	pdias	previo	presultado	y
29	admin.	single	terciario	no	14	no	no	celular	29	sep	87	1	120	1	fracaso	no
44	management	married	terciario	no	7635	no	no	celular	21	aug	719	5	-1	0	desconocido	no
24	blue-collar	married	secundaria	no	9	si	no	desconocido	27	may	292	7	-1	0	desconocido	no
43	management	single	secundaria	no	1029	si	no	desconocido	2	jun	145	1	-1	0	desconocido	no
26	admin.	married	terciario	no	2855	no	no	celular	30	mar	52	3	-1	0	desconocido	no
39	admin.	married	secundaria	no	260	si	no	celular	17	apr	146	1	281	1	fracaso	no
49	blue-collar	married	secundaria	no	2039	si	no	celular	6	may	451	1	169	2	fracaso	si
52	blue-collar	divorced	primaria	no	-97	si	si	desconocido	9	may	167	4	-1	0	desconocido	no
33	blue-collar	married	terciario	no	1465	no	no	celular	19	aug	98	4	-1	0	desconocido	no
30	blue-collar	married	secundaria	no	125	si	no	desconocido	29	may	238	2	-1	0	desconocido	no
32	technician	single	terciario	no	930	no	no	celular	27	aug	85	7	-1	0	desconocido	no
27	management	single	terciario	no	0	si	no	celular	30	jan	323	4	-1	0	desconocido	no
58	blue-collar	married	primaria	no	73	no	no	desconocido	17	jun	116	1	-1	0	desconocido	no
46	retired	married	primaria	no	-35	si	no	celular	7	may	304	3	-1	0	desconocido	no
28	management	single	terciario	no	1351	no	no	celular	10	dec	267	1	-1	0	desconocido	no
39	services	married	primaria	no	1601	si	no	desconocido	23	may	201	2	-1	0	desconocido	no
41	services	married	desconocido	no	88	si	no	celular	11	may	105	1	336	2	fracaso	no
38	services	married	secundaria	no	435	si	no	desconocido	23	may	193	2	-1	0	desconocido	no
50	unemployed	divorced	secundaria	no	717	si	no	celular	30	jan	113	1	-1	0	desconocido	no
56	services	married	secundaria	no	705	si	no	desconocido	29	may	151	2	-1	0	desconocido	no
34	technician	married	secundaria	no	1553	no	no	celular	20	aug	200	2	-1	0	desconocido	no
33	blue-collar	divorced	secundaria	no	-131	si	no	desconocido	16	may	145	1	-1	0	desconocido	no
61	technician	married	secundaria	no	1191	no	no	celular	21	may	214	4	-1	0	desconocido	si
36	admin.	single	secundaria	no	47	no	si	celular	9	jul	36	6	-1	0	desconocido	no
34	technician	married	terciario	no	544	si	si	celular	18	nov	58	2	-1	0	desconocido	no
36	blue-collar	married	secundaria	no	688	si	no	desconocido	6	may	174	2	-1	0	desconocido	no
45	management	married	terciario	no	242	no	no	celular	30	apr	587	1	-1	0	desconocido	si
27	student	single	terciario	no	118	no	no	celular	25	may	112	1	-1	0	desconocido	no
45	admin.	married	secundaria	no	-388	si	no	celular	14	jul	175	2	-1	0	desconocido	no
40	self-employed	married	terciario	no	1603	no	no	desconocido	17	jun	279	1	-1	0	desconocido	no
36	management	single	secundaria	no	1511	si	no	celular	16	nov	270	1	-1	0	desconocido	si
46	blue-collar	married	primaria	no	147	si	no	celular	6	may	116	2	169	3	fracaso	no
37	entrepreneur	married	terciario	no	836	si	no	desconocido	27	may	129	2	-1	0	desconocido	no
36	technician	married	secundaria	no	55	si	no	celular	13	may	38	2	369	4	fracaso	no
37	admin.	married	secundaria	no	1123	no	si	desconocido	28	may	138	1	-1	0	desconocido	no
22	student	single	terciario	no	691	no	no	celular	19	aug	338	1	-1	0	desconocido	si
51	services	married	secundaria	no	0	no	si	desconocido	26	jun	565	3	-1	0	desconocido	no
49	technician	married	secundaria	no	12531	no	no	celular	13	aug	77	8	-1	0	desconocido	no
35	management	married	terciario	no	552	si	si	celular	19	nov	314	2	124	1	fracaso	no
50	housemaid	married	primaria	no	0	no	no	desconocido	20	jun	179	2	-1	0	desconocido	no
31	services	married	terciario	no	309	si	si	desconocido	7	may	294	1	-1	0	desconocido	no
47	services	single	secundaria	no	33	si	no	celular	5	may	298	1	-1	0	desconocido	no
59	blue-collar	married	secundaria	no	681	si	no	teléfono	14	apr	427	2	-1	0	desconocido	no
32	blue-collar	married	secundaria	no	1787	si	no	celular	12	may	87	4	357	4	fracaso	no
71	retired	married	terciario	no	14220	si	no	celular	9	sep	397	1	-1	0	desconocido	si
31	management	single	terciario	no	12569	no	no	celular	9	sep	344	1	295	1	fracaso	si
41	blue-collar	married	primaria	no	4	no	no	celular	23	jul	74	5	-1	0	desconocido	no
35	blue-collar	married	primaria	no	3587	si	no	desconocido	30	may	148	4	-1	0	desconocido	no
36	management	married	terciario	no	254	no	no	desconocido	6	jun	161	3	-1	0	desconocido	no
46	blue-collar	divorced	primaria	no	1712	no	no	desconocido	19	jun	110	1	-1	0	desconocido	no
46	blue-collar	married	secundaria	no	4855	si	no	celular	10	aug	1529	1	397	1	fracaso	no
47	technician	married	terciario	no	2408	no	no	celular	12	aug	236	1	104	1	éxito	no
35	management	single	terciario	no	252	si	no	celular	8	aug	89	2	-1	0	desconocido	no
37	blue-collar	married	secundaria	no	346	si	no	celular	17	apr	390	1	316	1	fracaso	no
56	admin.	married	secundaria	no	45	no	no	desconocido	5	may	1467	1	-1	0	desconocido	si
46	admin.	married	secundaria	no	556	si	si	desconocido	15	may	646	3	-1	0	desconocido	si
44	management	divorced	terciario	no	-710	si	no	celular	10	jul	183	1	-1	0	desconocido	no
48	technician	single	terciario	no	-551	si	no	celular	11	may	168	2	-1	0	desconocido	no
28	blue-collar	single	secundaria	no	56	si	no	desconocido	23	may	66	1	-1	0	desconocido	no
38	entrepreneur	married	terciario	no	1514	no	si	celular	21	nov	160	3	120	3	fracaso	no
34	management	single	terciario	no	178	si	no	celular	15	may	14	2	-1	0	desconocido	no
56	technician	married	secundaria	no	359	si	no	desconocido	6	jun	220	4	-1	0	desconocido	no
55	retired	divorced	secundaria	no	1580	no	si	desconocido	19	jun	1007	1	-1	0	desconocido	si
44	blue-collar	divorced	secundaria	no	221	no	no	celular	30	jul	149	13	-1	0	desconocido	no
38	technician	married	terciario	no	1161	si	no	desconocido	8	may	665	1	-1	0	desconocido	no
53	retired	married	secundaria	no	1278	si	no	teléfono	15	jul	174	3	-1	0	desconocido	no
41	admin.	single	terciario	no	982	no	no	celular	23	jul	105	1	-1	0	desconocido	no
34	technician	single	secundaria	no	16	no	no	celular	13	aug	990	1	-1	0	desconocido	si
34	management	single	terciario	no	1	no	no	celular	19	nov	582	1	-1	0	desconocido	no
35	services	married	secundaria	no	128	si	no	celular	12	may	136	1	-1	0	desconocido	no
38	entrepreneur	single	secundaria	no	2543	no	no	celular	10	aug	223	1	414	4	fracaso	si
42	entrepreneur	married	terciario	no	42045	no	no	celular	8	aug	205	2	-1	0	desconocido	no
56	blue-collar	married	primaria	no	828	si	no	celular	14	may	214	1	349	1	fracaso	no
37	management	divorced	terciario	no	0	si	no	celular	11	may	217	6	-1	0	desconocido	no
47	housemaid	married	secundaria	no	3940	si	no	celular	9	nov	171	2	96	5	éxito	no
29	blue-collar	married	secundaria	no	125	si	no	desconocido	13	may	50	1	-1	0	desconocido	no
41	management	married	terciario	no	140	si	no	desconocido	5	jun	65	3	-1	0	desconocido	no
43	technician	single	secundaria	no	593	si	no	desconocido	5	may	55	1	-1	0	desconocido	no
38	self-employed	married	secundaria	no	746	no	no	desconocido	20	jun	256	3	-1	0	desconocido	no
31	technician	married	secundaria	no	589	si	si	desconocido	21	may	151	1	-1	0	desconocido	no
32	management	single	terciario	no	2343	no	no	celular	18	jul	226	1	-1	0	desconocido	no
40	management	married	terciario	no	294	si	no	celular	23	jul	97	5	-1	0	desconocido	no
45	admin.	married	secundaria	no	644	no	si	teléfono	22	jul	92	1	-1	0	desconocido	no
43	management	married	secundaria	no	-26	si	no	desconocido	16	may	343	1	-1	0	desconocido	no
27	services	single	secundaria	no	3354	si	no	celular	14	may	493	5	-1	0	desconocido	no
33	management	single	terciario	no	23	no	no	celular	20	aug	216	3	-1	0	desconocido	no
37	admin.	married	secundaria	no	7	si	no	celular	27	may	224	7	105	1	otro	no
60	admin.	married	secundaria	no	3735	no	no	celular	22	dec	190	1	188	9	éxito	si
51	self-employed	married	desconocido	no	2094	no	no	celular	8	jun	458	6	-1	0	desconocido	si
44	blue-collar	married	secundaria	no	508	si	no	celular	20	apr	222	1	154	1	fracaso	no
48	management	married	desconocido	no	0	si	no	celular	8	may	612	1	344	1	otro	no
57	blue-collar	married	primaria	no	93	si	no	teléfono	17	apr	137	1	-1	0	desconocido	no
29	technician	single	terciario	no	0	si	no	desconocido	7	may	104	2	-1	0	desconocido	no
50	services	married	secundaria	no	26394	no	no	celular	25	aug	206	4	-1	0	desconocido	no
36	services	married	secundaria	no	-11	si	no	celular	30	jul	172	28	-1	0	desconocido	no
49	technician	married	terciario	no	523	si	no	celular	3	mar	152	2	-1	0	desconocido	si
49	technician	married	secundaria	si	-74	si	no	celular	19	nov	114	1	-1	0	desconocido	no
35	management	married	terciario	no	0	no	no	celular	11	jul	89	1	-1	0	desconocido	no
39	technician	single	secundaria	no	122	si	no	desconocido	2	jun	158	1	-1	0	desconocido	no
34	blue-collar	married	primaria	no	351	no	si	celular	14	jul	326	11	-1	0	desconocido	no
57	self-employed	married	secundaria	no	35	no	si	desconocido	26	jun	215	3	-1	0	desconocido	no
37	technician	divorced	secundaria	no	2610	si	no	celular	13	may	53	1	-1	0	desconocido	no
25	services	single	secundaria	no	64	no	no	celular	21	jul	71	11	-1	0	desconocido	no
43	blue-collar	married	primaria	no	60	no	no	celular	8	may	487	2	367	2	otro	no
37	blue-collar	married	secundaria	no	342	si	no	celular	12	may	340	2	175	1	fracaso	no
36	blue-collar	single	terciario	no	1830	no	no	celular	14	oct	183	1	91	11	fracaso	no
49	management	divorced	terciario	no	1904	no	si	celular	17	nov	131	2	-1	0	desconocido	no
38	management	single	terciario	no	16957	si	no	teléfono	29	jan	208	1	247	2	fracaso	no
39	management	divorced	terciario	no	26	no	no	desconocido	18	jun	311	5	-1	0	desconocido	no
40	management	married	terciario	no	0	no	no	celular	10	nov	147	1	96	8	éxito	si
34	admin.	married	secundaria	no	79	si	no	desconocido	23	may	83	1	-1	0	desconocido	no
39	blue-collar	married	primaria	no	2303	si	no	desconocido	17	jun	775	3	-1	0	desconocido	si
53	blue-collar	married	secundaria	no	65	no	no	celular	28	aug	25	18	-1	0	desconocido	no
44	management	married	terciario	no	332	si	no	celular	23	jul	497	5	-1	0	desconocido	no
32	technician	divorced	secundaria	no	-399	si	no	desconocido	2	jun	180	1	-1	0	desconocido	no
50	technician	divorced	secundaria	no	-54	si	si	celular	13	may	698	2	292	1	fracaso	si
29	services	married	primaria	no	-102	no	no	desconocido	4	jul	134	1	-1	0	desconocido	no
55	unemployed	married	terciario	no	4809	si	no	celular	21	nov	223	2	186	3	otro	no
73	retired	married	primaria	no	279	no	no	celular	28	jan	399	3	-1	0	desconocido	si
52	technician	married	secundaria	no	11	si	no	desconocido	13	may	420	1	-1	0	desconocido	no
49	services	married	secundaria	no	2201	si	no	desconocido	15	may	233	3	-1	0	desconocido	no
63	retired	married	primaria	no	8044	no	no	celular	12	nov	702	1	-1	0	desconocido	no
34	admin.	married	secundaria	no	2374	si	no	celular	9	nov	161	1	209	2	fracaso	si
32	admin.	single	secundaria	no	92	si	no	celular	18	may	110	1	315	2	fracaso	no
49	housemaid	married	terciario	no	443	no	no	celular	8	aug	27	6	-1	0	desconocido	no
40	blue-collar	married	primaria	no	1397	si	no	teléfono	12	may	58	2	334	1	fracaso	no
53	entrepreneur	married	desconocido	no	7	no	no	celular	20	nov	68	1	-1	0	desconocido	no
53	technician	married	terciario	no	3177	no	no	celular	8	aug	92	2	-1	0	desconocido	no
43	blue-collar	married	primaria	no	232	no	si	celular	15	may	45	1	-1	0	desconocido	no
35	management	single	secundaria	no	81	si	no	celular	29	jan	79	1	-1	0	desconocido	no
35	services	single	secundaria	no	414	si	no	celular	20	apr	11	5	319	2	otro	no
25	student	single	terciario	no	1433	si	no	celular	15	may	520	1	-1	0	desconocido	no
31	technician	single	desconocido	no	187	no	no	celular	17	jul	86	1	-1	0	desconocido	no
48	management	married	terciario	no	0	no	no	celular	28	aug	16	16	-1	0	desconocido	no
40	housemaid	married	secundaria	no	4610	no	no	celular	14	aug	154	2	-1	0	desconocido	no
46	blue-collar	married	primaria	no	1429	si	no	desconocido	14	may	91	1	-1	0	desconocido	no
30	services	single	secundaria	no	334	no	no	celular	29	jan	389	2	-1	0	desconocido	no
47	services	married	secundaria	no	2	no	si	celular	21	jul	71	15	-1	0	desconocido	no
23	services	single	secundaria	no	500	si	no	desconocido	4	jun	111	3	-1	0	desconocido	no
29	technician	married	terciario	no	43	si	no	desconocido	20	may	68	2	-1	0	desconocido	no
38	technician	married	secundaria	no	4030	si	no	celular	19	nov	75	2	177	5	fracaso	no
56	housemaid	married	primaria	no	306	no	si	celular	8	jul	212	1	-1	0	desconocido	no
52	admin.	married	secundaria	no	0	no	no	celular	22	apr	91	2	275	1	fracaso	no
55	retired	married	secundaria	no	168	no	no	celular	19	aug	79	2	-1	0	desconocido	no
43	entrepreneur	married	terciario	no	210	no	no	celular	29	jul	646	2	-1	0	desconocido	no
34	blue-collar	married	secundaria	no	518	si	no	celular	11	may	206	1	-1	0	desconocido	no
43	management	single	terciario	no	1696	si	no	celular	26	aug	257	1	474	3	fracaso	si
55	services	married	secundaria	no	-31	no	si	celular	13	aug	81	2	-1	0	desconocido	no
34	blue-collar	married	secundaria	no	856	si	no	celular	20	apr	470	1	150	5	otro	no
34	management	single	terciario	no	318	si	no	desconocido	9	may	133	2	-1	0	desconocido	no
43	self-employed	married	terciario	no	64	no	no	desconocido	6	jun	230	2	-1	0	desconocido	no
39	blue-collar	married	primaria	no	800	si	no	celular	19	nov	76	6	-1	0	desconocido	no
39	technician	single	desconocido	no	75	no	no	desconocido	6	jun	26	1	-1	0	desconocido	no
34	technician	single	secundaria	no	347	si	no	celular	6	feb	154	2	197	6	fracaso	no
55	management	married	terciario	no	2366	si	si	celular	30	jul	94	4	-1	0	desconocido	no
67	retired	married	terciario	no	701	no	no	celular	6	aug	254	2	-1	0	desconocido	si
34	entrepreneur	married	terciario	no	475	si	si	celular	9	jul	1156	1	-1	0	desconocido	no
47	blue-collar	married	secundaria	no	3285	no	no	celular	31	jul	248	5	-1	0	desconocido	no
33	blue-collar	married	primaria	no	925	no	no	celular	20	nov	884	3	-1	0	desconocido	no
45	entrepreneur	married	secundaria	no	128	no	si	celular	18	nov	275	2	-1	0	desconocido	no
36	blue-collar	married	secundaria	no	1587	si	no	celular	28	jul	200	2	-1	0	desconocido	no
59	technician	divorced	secundaria	no	879	si	no	desconocido	26	may	228	1	-1	0	desconocido	no
33	services	married	secundaria	no	478	no	no	celular	30	apr	475	2	-1	0	desconocido	si
52	technician	divorced	secundaria	no	280	no	no	celular	14	jul	393	5	-1	0	desconocido	no
53	blue-collar	married	primaria	no	1868	no	no	celular	8	aug	156	4	-1	0	desconocido	no
41	unemployed	married	primaria	no	819	no	no	celular	9	feb	244	3	-1	0	desconocido	no
45	blue-collar	married	secundaria	no	4646	si	no	desconocido	13	may	118	1	-1	0	desconocido	no
60	self-employed	single	secundaria	no	27	no	no	celular	22	aug	40	2	-1	0	desconocido	no
32	blue-collar	married	secundaria	no	736	si	no	desconocido	23	may	700	3	-1	0	desconocido	no
28	management	single	terciario	no	224	si	no	celular	2	feb	97	3	-1	0	desconocido	no
31	technician	single	secundaria	no	2544	no	no	celular	15	jul	252	1	184	3	éxito	si
53	blue-collar	married	secundaria	no	427	no	si	celular	14	aug	360	4	-1	0	desconocido	no
58	management	married	terciario	no	2764	no	no	celular	17	nov	235	1	-1	0	desconocido	no
38	blue-collar	married	secundaria	no	376	si	no	desconocido	7	may	1521	1	-1	0	desconocido	no
46	management	married	terciario	no	523	si	no	celular	6	may	105	4	366	2	fracaso	no
53	entrepreneur	married	terciario	no	71	no	si	celular	29	jan	86	1	-1	0	desconocido	no
56	retired	married	secundaria	no	3948	no	no	celular	3	apr	484	1	135	3	fracaso	no
52	services	single	secundaria	no	1810	no	no	teléfono	19	nov	117	1	-1	0	desconocido	no
38	technician	married	secundaria	no	994	no	no	desconocido	9	jun	119	1	-1	0	desconocido	no
37	services	married	primaria	no	52	si	no	desconocido	7	may	359	1	-1	0	desconocido	no
37	blue-collar	married	primaria	no	11	no	no	teléfono	30	jul	109	8	-1	0	desconocido	no
37	technician	married	secundaria	si	0	no	no	desconocido	18	jun	236	1	-1	0	desconocido	no
66	retired	married	primaria	no	747	no	no	teléfono	28	jan	203	3	93	1	fracaso	no
44	blue-collar	married	primaria	no	2657	si	no	desconocido	20	jun	202	2	-1	0	desconocido	no
61	retired	married	secundaria	no	313	no	si	desconocido	3	jul	42	1	-1	0	desconocido	no
34	admin.	married	secundaria	no	61	no	si	desconocido	5	may	21	1	-1	0	desconocido	no
33	admin.	single	secundaria	no	2557	si	no	celular	18	may	186	1	-1	0	desconocido	no
30	services	divorced	secundaria	no	0	si	no	celular	13	may	172	1	-1	0	desconocido	no
27	services	divorced	secundaria	no	10	si	no	celular	22	jul	527	1	-1	0	desconocido	no
37	services	married	secundaria	no	658	si	no	teléfono	23	jul	175	1	-1	0	desconocido	no
38	blue-collar	married	primaria	no	1679	si	no	desconocido	20	jun	21	18	-1	0	desconocido	no
35	management	single	terciario	no	0	no	si	celular	14	aug	370	4	-1	0	desconocido	no
50	technician	married	secundaria	no	841	si	no	desconocido	29	may	54	2	-1	0	desconocido	no
39	management	married	secundaria	no	0	si	no	celular	27	aug	63	3	-1	0	desconocido	no
35	management	married	secundaria	no	1160	si	no	desconocido	27	may	116	3	-1	0	desconocido	no
36	admin.	divorced	secundaria	no	-37	si	no	desconocido	27	may	151	1	-1	0	desconocido	no
28	services	single	secundaria	no	94	si	no	celular	16	apr	300	1	-1	0	desconocido	no
39	self-employed	married	terciario	no	585	si	no	celular	18	nov	48	1	181	3	fracaso	no
39	self-employed	married	secundaria	no	235	no	no	desconocido	9	jun	217	1	-1	0	desconocido	no
30	blue-collar	single	secundaria	no	2145	si	no	celular	18	may	727	2	-1	0	desconocido	si
32	services	married	secundaria	no	1464	si	no	desconocido	3	jun	193	1	-1	0	desconocido	no
28	technician	married	secundaria	no	232	si	si	celular	29	jan	72	1	261	1	fracaso	no
47	technician	married	primaria	no	187	si	no	desconocido	9	may	165	1	-1	0	desconocido	no
53	management	married	terciario	no	12	no	no	celular	27	aug	345	10	-1	0	desconocido	no
57	blue-collar	married	primaria	no	318	si	no	desconocido	27	may	206	2	-1	0	desconocido	no
47	services	married	secundaria	no	405	no	si	celular	8	aug	994	2	-1	0	desconocido	si
56	management	married	terciario	no	334	si	no	desconocido	15	may	127	2	-1	0	desconocido	no
38	admin.	married	primaria	no	0	si	no	desconocido	2	jun	29	32	-1	0	desconocido	no
52	blue-collar	married	primaria	no	2	no	no	desconocido	9	jun	70	3	-1	0	desconocido	no
46	technician	married	secundaria	no	966	si	si	celular	19	aug	40	2	-1	0	desconocido	no
57	blue-collar	married	primaria	si	195	no	si	teléfono	30	jul	185	4	-1	0	desconocido	no
42	blue-collar	divorced	desconocido	no	0	no	no	celular	7	jul	64	2	-1	0	desconocido	no
57	unemployed	married	secundaria	no	0	no	no	desconocido	19	jun	97	1	-1	0	desconocido	no
51	housemaid	married	secundaria	no	260	no	no	celular	27	aug	316	5	-1	0	desconocido	no
